RaceResult,Race_Num
12,2.0
19,3.0
15,4.0
11,5.0
15,6.0
12,7.0
16,8.0
19,9.0
13,10.0
16,11.0
10,12.0
18,13.0
13,14.0
18,15.0
18,16.0
9,17.0
10,18.0
15,19.0
14,20.0
14,21.0
14,22.0
5,23.0
16,24.0
9,25.0
14,26.0
17,27.0
14,28.0
17,29.0
16,30.0
18,31.0
16,32.0
17,33.0
11,34.0
10,35.0
15,36.0
10,37.0
20,38.0
16,39.0
13,40.0
16,
